id,bestEntropyAspectId,text,like,dislike,1-rate,2-rate,3-rate,4-rate,5-rate,6-rate,1-entropy,2-entropy,3-entropy,4-entropy,5-entropy,6-entropy
200,6,"گوشی داغ نمیشه جوری بخوایی نگران دوربین جلوش یکم ارزش گوشی نمیکنه دیجی کالا ممنون",0,0,4,5,4,4,5,4,-1.41416165373,-1.3178111728541,-1.3856157343387,-1.3259181491285,-1.3412135874196,-1.4912024709665
201,6,"گوشی ماهی میشه خریدم چیزش عالی",3,2,3,3,3,3,3,3,-1.3889808920246,-1.2789684315705,-1.3329446018204,-1.3034723975891,-1.2784482984216,-1.4436091770656
202,6,"باتریش خوبه حافظه داخلی دوربینش راضی عیب میتونم ازش لمس ضعیف اذیت میکنه میگن گلس",3,2,3,3,3,3,3,3,-1.4257965220413,-1.3313337517079,-1.3847203879488,-1.3339065043105,-1.3297235058055,-1.4866709474576
203,6,"سلام دیجی کالا تشکر",3,0,3,3,3,3,3,3,-1.4408184535512,-1.3703530278852,-1.3999025377289,-1.3593115987098,-1.3577889337658,-1.4852774257359
205,6,"قطع کابل OTG گوشی خاموش میشه",0,5,3,3,3,3,3,3,-1.447008216738,-1.3907068450452,-1.4499046449217,-1.3729452865171,-1.3629624546595,-1.5135377694569
206,6,"سلام خدمت میخوان گوشیو بخرن",9,2,5,5,3,4,5,3,-1.462802233265,-1.3304894901251,-1.397183210331,-1.3691282250545,-1.3242542788367,-1.495152759586
208,6,"دست مادرم افتاد",9,2,5,5,3,4,5,3,-1.3634312017879,-1.3602919394979,-1.3639997141926,-1.3232696437272,-1.3035548720156,-1.4523874126323
212,6,"صفحه جلوش",9,2,5,5,3,4,5,3,-1.4516084923373,-1.3638755605842,-1.3811585288328,-1.3615079467723,-1.3946658920868,-1.5172755200676
213,6,"روشن میشد کار میکرد",9,2,5,5,3,4,5,3,-1.4927914468302,-1.3577750882276,-1.4007862096851,-1.3862173849126,-1.3595098222833,-1.5184693397637
214,6,"تاچش خورد همون میشد کار",9,2,5,5,3,4,5,3,-1.4979271893068,-1.4210156052443,-1.4323833360676,-1.4242662981656,-1.3746000624517,-1.527728037977
216,6,"مخلص کلام گارانتی عین اولش",9,2,5,5,3,4,5,3,-1.2918187218142,-1.1824041059355,-1.2726902995841,-1.2149181503987,-1.1618443719755,-1.4299664364599
218,6,"روزمره معمولی میخواد گوشیو نکنید",9,2,5,5,3,4,5,3,-1.3332446626731,-1.2659187911389,-1.3173403026682,-1.25616815513,-1.2697775650981,-1.4279357214451
220,6,"گوشیه خوبیه نزدیکه ماهه گرفتمش مشکلی باهاش اینه اندروید براش نیومده هنو",0,4,5,5,4,5,5,4,-1.412802630556,-1.2737538758159,-1.3684613715731,-1.2821839275783,-1.2625039809448,-1.437200823281
223,6,سلام,1,4,2,2,4,4,2,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
224,6,"نظرم گوشی خوبیه",1,4,2,2,4,4,2,4,-1.461459436621,-1.3486215840693,-1.3948162088027,-1.3759502634608,-1.3664300260682,-1.5124488863929
225,6,"حیف LED گرم سرد نداره",1,4,2,2,4,4,2,4,-1.4691113183824,-1.3780286301007,-1.383319814703,-1.3548828448333,-1.3283085665981,-1.4962625730923
227,6,"عالیه خوبه قیمتش",4,2,3,3,4,3,3,3,-1.3435584594832,-1.2753013334263,-1.3215719469832,-1.2817794686471,-1.2829856131615,-1.4288716703575
228,6,"جون شگفت انگیز بزا اینو",2,1,5,5,5,5,5,4,-1.2476003921992,-1.1832625318005,-1.295095329498,-1.2715110632806,-1.2906102631014,-1.423978066053
229,6,سلام,1,3,2,3,3,3,1,3,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
230,6,"ساعته گوشی خریدم",1,3,2,3,3,3,1,3,-1.3470568895972,-1.2621994830084,-1.3268017649271,-1.2548189178871,-1.3040366923951,-1.4203609877562
231,6,"کار باهاش خوبی بهم میده",1,3,2,3,3,3,1,3,-1.4346042673489,-1.3037775293066,-1.3678087759434,-1.3349708903841,-1.2951412258337,-1.4853744178811
232,6,"توی کلش کلنز سرعتش العاده پایینه",1,3,2,3,3,3,1,3,-1.3902735280227,-1.2617022095522,-1.2903651518256,-1.2458757077075,-1.2568454004538,-1.4061000268521
233,6,"دلیلش اینه همزمان بازی برنامه نصب میکردم",1,3,2,3,3,3,1,3,-1.4597897658527,-1.3442596834532,-1.4500611654148,-1.3803150258966,-1.3432806983231,-1.5214939680715
234,6,"خاصی نمیتونم بگم",1,3,2,3,3,3,1,3,-1.4383047514814,-1.2860735484295,-1.3605778308136,-1.3008399161291,-1.3205227131355,-1.5068912684262
236,6,سلام,0,4,5,5,4,4,5,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
237,6,"ماه رنگ سفید دیجی کالا خریدم",0,4,5,5,4,4,5,4,-1.4112223542213,-1.346701748012,-1.3767772365885,-1.3375590098985,-1.3137451539537,-1.467548261119
238,6,"مشکل هنگ ازش ندیدم",0,4,5,5,4,4,5,4,-1.3762385647587,-1.3270133695465,-1.3375909313139,-1.3118114445734,-1.2769479293128,-1.4548583456659
239,6,اندروید,0,4,5,5,4,4,5,4,-1.4658250723239,-1.2467102920329,-1.3851174643389,-1.3446272752464,-1.2911931506258,-1.4983741877224
241,6,آپدیت,0,4,5,5,4,4,5,4,-1.3910069834256,-1.3312111972549,-1.3701966120965,-1.325419913799,-1.2796124767591,-1.492335271835
242,6,"باتری قوی داره کارکرد معمولی راحتی جواب میده",0,4,5,5,4,4,5,4,-1.4452314856405,-1.3477432532081,-1.4117962904802,-1.3516893861093,-1.336292752441,-1.5074561111861
244,6,"میکنه ودر شرایطی داغ هنگ نمیکنه",0,4,5,5,4,4,5,4,-1.442625868272,-1.3279438951045,-1.3441682352166,-1.3236426074595,-1.3480695454655,-1.4927168508422
246,6,"گوشی خوبی هیچی نداره",0,4,5,5,4,4,5,4,-1.458317070743,-1.3309494279507,-1.3989329945263,-1.3465136883239,-1.3378448219275,-1.4968889774207
247,6,"سلام صحبتم تشکر میکنم دیجی کالا سفارشم دستم رسوند",2,1,4,3,3,3,3,2,-1.2710818727842,-1.1988519943041,-1.2975264751734,-1.2507256081249,-1.2757612560474,-1.4386735927749
249,6,بگذریم,2,1,4,3,3,3,3,2,-1.4629422404566,-1.335875331577,-1.3351528289946,-1.3314135106823,-1.3297179932549,-1.5868563265703
250,6,"گوشی بحث نظر ساختار بدنه خوبه پشت گوشی فلز تشکیل انتن گوشی پلاستیک",2,1,4,3,3,3,3,2,-1.4320226789462,-1.3360743548217,-1.3951805555436,-1.3485430181639,-1.359823845497,-1.4967000823295
251,6,"صفحه نمایش پوشش گوریلا گلس محافظت",2,1,4,3,3,3,3,2,-1.371004746878,-1.2962500168057,-1.303646849438,-1.2476178067879,-1.2740845015727,-1.4354682364788
252,6,"کیفیت دوربین نباشه",2,1,4,3,3,3,3,2,-1.4509449670963,-1.3315984558756,-1.3800213244314,-1.3330977261808,-1.3617536107442,-1.4948978621283
253,6,"توجه رزولوشن صفحه نمایش نظر کیفیت شگفت زده",2,1,4,3,3,3,3,2,-1.4641020415088,-1.3566059769011,-1.4048605207501,-1.3527696701783,-1.3800418631605,-1.513016645874
254,6,"نمیشید رنگ عالی نمایش میده",2,1,4,3,3,3,3,2,-1.3585104070876,-1.2507675904466,-1.2897138160037,-1.258294625918,-1.2528973343406,-1.4239791863548
255,6,"عملکرد نور مستقیم خورشید جالب تاچ روون کار میکنه",2,1,4,3,3,3,3,2,-1.3649907124004,-1.2723136159092,-1.3389716995095,-1.2925403390553,-1.2708566740763,-1.4732067151775
256,6,"عملکرد سخت افزاری نرم افزاری گوشی خوبه لگی ندیدم",2,1,4,3,3,3,3,2,-1.3819452131783,-1.2758649652469,-1.326087604024,-1.3072366407703,-1.2811031327494,-1.4663999273802
258,6,"محصول خریدم راضی نسبت قیمتش اگه صفحه اینچ عالی",1,1,5,4,4,4,4,4,-1.4341925994837,-1.3247391727206,-1.3693348519345,-1.3331606110001,-1.3427703227491,-1.4884471500705
259,6,"میخواد ویدئو مترو اتوبوس کنه ترس تموم باطری صفحه نمایش گوشی نظر باشه",1,1,5,5,5,5,5,5,-1.3550126063055,-1.2598593242315,-1.2984572787643,-1.2651702871611,-1.2603160866331,-1.4434091679449
260,6,"برام عالی کار",1,1,5,5,5,5,5,5,-1.3814101195867,-1.2728502073725,-1.3219317627042,-1.2870804944276,-1.2719503825679,-1.4286145486848
261,6,بازی,1,1,5,5,5,5,5,5,-1.3116530576967,-1.2527659333652,-1.3528242206114,-1.2743910560322,-1.2421726845073,-1.4411263877691
262,6,"منم بازی نمیکنم باهاش ازش راضیم",1,1,5,5,5,5,5,5,-1.3916239257681,-1.2947690863564,-1.3765823078559,-1.3111714153133,-1.288005876891,-1.4661396096516
263,6,"سلام سوال honor6 گوشی منوش فارسی",0,0,4,3,3,3,3,3,-1.3925461309361,-1.2501811179028,-1.356802379923,-1.3217137115434,-1.3190422957907,-1.4204230228447
264,6,"اگه میشه بگید چیکار منوش فارسی",0,0,4,3,3,3,3,3,-1.4456910783923,-1.2578627227088,-1.4059775831784,-1.315564545873,-1.2794119325117,-1.4629256120157
266,6,سلام,0,0,5,5,5,4,5,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
267,6,"گوشی مدل L11 ماهی راضی",0,0,5,5,5,4,5,4,-1.3238263457193,-1.2379056071698,-1.3082958946779,-1.2733152416581,-1.1955395916247,-1.4207942747411
268,6,"هفته اندروید گوشی",0,0,5,5,5,4,5,4,-1.4336510712246,-1.3076295163727,-1.3724978888716,-1.3421331492662,-1.310655609467,-1.4938584994983
272,6,"ارتقا امکانات",0,0,5,5,5,4,5,4,-1.489200434412,-1.309945566017,-1.3782184538337,-1.3430455816968,-1.3487854691193,-1.510383788746
273,6,"گوشی خوبی کار میکنه قابلیت ضربه زدن کشیدن رسم صفحه نمایش",0,0,5,5,5,4,5,4,-1.4020293439981,-1.3177943255326,-1.3437841230615,-1.3189907994228,-1.3161877095715,-1.4737664101102
274,6,"فعال سازی صفحه نمایش",0,0,5,5,5,4,5,4,-1.4398588183076,-1.3689000308399,-1.405050533683,-1.3541325945517,-1.375126554706,-1.5315716530095
275,1,"نظر مشکل آپدیتهای بعدی رفع میشود",0,0,5,5,5,4,5,4,-1.4253902599075,-1.3395156548637,-1.3536745754529,-1.3427390791678,-1.3208144879443,-1.3824605176934
276,6,"رنج قیمت امکانات ارزش خرید داره العادست",0,0,5,4,4,4,4,4,-1.4238480443524,-1.3312191299133,-1.3828506571092,-1.3383669418842,-1.3356141461231,-1.4915207493933
277,6,"سلام سوالی گوشی سیمکارتش میشد اینترنت",0,0,5,5,5,5,5,5,-1.3731819102589,-1.2999237811676,-1.3707004016555,-1.310482553894,-1.3178084109727,-1.4575784811362
278,6,سلام,2,1,5,4,4,5,5,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
279,6,"گوشی روزه خریدم",2,1,5,4,4,5,5,4,-1.3674867817395,-1.3233650273703,-1.3582383287335,-1.3193950185162,-1.2787132941438,-1.4591048786288
281,6,"همون اولی گوشی خریدم اندروید لالی پاپ",2,1,5,4,4,5,5,4,-1.4057483732441,-1.3479785786418,-1.3937564941846,-1.3385590523312,-1.3225400644396,-1.5360491683515
283,6,آپدیت,2,1,5,4,4,5,5,4,-1.3910069834256,-1.3312111972549,-1.3701966120965,-1.325419913799,-1.2796124767591,-1.492335271835
285,6,"باطری نگه میداره پشتش داغ نمیشه",2,1,5,4,4,5,5,4,-1.4075018961963,-1.3390353762116,-1.3875720608442,-1.3463874734814,-1.3165010762494,-1.4931967853468
286,6,"تاچ گوشی روونه توی تایپ مشکل سریعه",2,1,5,4,4,5,5,4,-1.4011512217381,-1.3025327418472,-1.3291361885233,-1.3080725562716,-1.2805660128544,-1.4587026727124
287,6,"ضمنا بگم ایرانسل خوبی ساپورت میکنه",2,1,5,4,4,5,5,4,-1.436789293805,-1.3716224494878,-1.407789702664,-1.3554978938986,-1.3488706499651,-1.4922553846849
288,6,"گوشیه خوبیه",2,1,5,4,4,5,5,4,-1.4260029961663,-1.3368918902331,-1.379352876437,-1.3450683360265,-1.3366497578563,-1.483639278079
289,6,"رنج قیمت گوشی دوستان پیشنهاد میکنم",2,1,5,4,4,5,5,4,-1.4192364875637,-1.3577500140405,-1.4020340263491,-1.3521341272987,-1.3397252486899,-1.4988439949125
291,6,"نخریدمش براتون جایه تعجب باشه",5,5,4,5,4,4,0,4,-1.3747084767657,-1.3010944778838,-1.3534665523453,-1.2873000047502,-1.2861631012089,-1.462648342713
292,6,"ماهه تمامه گوشی خرید تحقیق میکنم",5,5,4,5,4,4,0,4,-1.3980897952172,-1.2695370649966,-1.2805490756648,-1.2646419712561,-1.3148256093971,-1.4475740626386
293,6,"اون سایت ایرانی خارجی گشتم اون میگم",5,5,4,5,4,4,0,4,-1.456505628788,-1.3591813603482,-1.4417676970432,-1.3551437761372,-1.3504250885919,-1.5202694897445
295,6,"نهایت گوشیو انتخاب رفتم فیلم زیبا ضرافت خاصش مشخص خوشحال رفتم جلوی ویترین مغازه دیدم",5,5,4,5,4,4,0,4,-1.3843046923695,-1.2488399888907,-1.3361402961091,-1.3234069599213,-1.2857986772061,-1.4430521702199
297,6,"اون صفحه اقل درصد گوشیو نگرفته",5,5,4,5,4,4,0,4,-1.3979320665424,-1.2845381907391,-1.3120323172967,-1.3203932250682,-1.3575991638482,-1.4403984140905
298,6,"انتخاب درصد انتخاب آخر huawei میخوام",5,5,4,5,4,4,0,4,-1.4170974064621,-1.3161016994976,-1.3477848068065,-1.3351955408284,-1.2944631594257,-1.4633915012844
299,6,"گوشیو منو راهنمایی متشکرم متن منو خوندید گذاشتن منفی نظر یادتون نره",5,5,4,5,4,4,0,4,-1.4253651453712,-1.3121498527719,-1.3981446391059,-1.3467673261589,-1.3487403486619,-1.5120872878935
300,6,"نسبت پولی میدید ارزش خرید داره",2,0,4,4,3,3,3,3,-1.4750819995986,-1.3940670079538,-1.4424533498449,-1.4014685594509,-1.3749056537548,-1.5489371650548
301,6,"ذره جالب داره",2,0,4,4,3,3,3,3,-1.4252984170683,-1.2976813368488,-1.3559884884699,-1.330212907902,-1.3489050623731,-1.488629985825
303,6,"گوشی خوبیه",0,0,5,5,4,5,5,5,-1.4500556608304,-1.3442971803308,-1.3953035192377,-1.3605712784763,-1.3535331344138,-1.5024834507975
304,6,"باسلام خدمت دوستان عزیز گوشی حدود هفته خریدم",2,0,4,5,3,4,5,3,-1.431404547177,-1.331915478784,-1.3826410800673,-1.3527703131879,-1.3056356588187,-1.4731276151275
306,6,"کیفیت ساخت وجنس بدنه عالی داره رنج قیمت",2,0,4,5,3,4,5,3,-1.3966242084792,-1.2769223747895,-1.2818836344886,-1.2802645775821,-1.2792215151132,-1.4182592946287
308,6,"دوربینش سلفی اصلی کیفیت قبولی داره",2,0,4,5,3,4,5,3,-1.4076729522404,-1.3301232656469,-1.3795453782861,-1.3363077229966,-1.3138042932037,-1.4940630230905
315,6,"صفحه کلیدش لوگ داره حروف محلی سخت میشه باهاش نوشت",2,0,4,5,3,4,5,3,-1.3435433657287,-1.2945589786173,-1.3458064555038,-1.2794289532708,-1.2608023996158,-1.4322607067044
316,6,"درکل اگه برند حساس نیستید گوشی طبق دوربینو کیفیت ساخت وزیبا رنج قیمت میخواید خریدش نکنید",2,0,4,5,3,4,5,3,-1.3798396831675,-1.2618255126287,-1.3407653467311,-1.3028769164699,-1.2845263629754,-1.4505062327674
317,6,"باتشکر عوامل دیجی کالا",2,0,4,5,3,4,5,3,-1.3858467073915,-1.2775986884204,-1.3306919766411,-1.3123894501553,-1.3208087964007,-1.4414787890435
319,6,سلام,1,0,4,4,4,4,4,3,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
320,6,"باتشکر مدیریت محترم کالا سایت خوبی بهترین سایت",1,0,4,4,4,4,4,3,-1.4245191414531,-1.3108525365019,-1.3525988616454,-1.3400113655201,-1.319509730962,-1.4520086615613
321,6,"سوال گوشی سیم کارت داخلی GSM ساپورت",1,0,4,4,4,4,4,3,-1.4053533324276,-1.3580145178316,-1.3999381182297,-1.3406498711677,-1.3392562860877,-1.4931675510849
322,6,"گوشیو ماه میشه",2,1,3,3,2,2,5,3,-1.4424928084767,-1.345461604763,-1.3751808721657,-1.3417047524563,-1.3149065310901,-1.4703737012454
323,6,"ازش راضی",2,1,3,3,2,2,5,3,-1.3590590658913,-1.2986397873662,-1.3386383858451,-1.2878165143089,-1.2703637193733,-1.4516843189781
324,6,"دستتون میگیرید احساس خوبی",2,1,3,3,2,2,5,3,-1.3719870361388,-1.3040609727293,-1.3498825118718,-1.2838476297327,-1.263926851129,-1.4893815523274
326,6,"منو اذیت لغزنده بودنشه",2,1,3,3,2,2,5,3,-1.4337525973614,-1.26079327757,-1.4427432197592,-1.3752552236706,-1.3544311137932,-1.4444372927859
327,6,"اومده زیادی توی برنامه حالت استپ میاد برمیگرده صفحه اصلی",2,1,3,3,2,2,5,3,-1.4174570888774,-1.3276642785717,-1.3655586792091,-1.3434985077897,-1.2615293315657,-1.5010502436215
328,6,"وجه هنگ نمیکنه منظورم هنگ متوقف برنامه گیر",2,1,3,3,2,2,5,3,-1.4556713420058,-1.3569916860239,-1.401136946746,-1.3909642451126,-1.3212848416877,-1.4873494339128
329,6,"قابلیت ضبط صدای",2,1,3,3,2,2,5,3,-1.3891437794435,-1.2757836051562,-1.358983450114,-1.31994728915,-1.3217506418138,-1.4812898741566
330,6,"کنسرت فیلم انقد صدارو ضبط انتظار گوشی ضبط کنه",2,1,3,3,2,2,5,3,-1.2881054811436,-1.1815216699194,-1.2921689475643,-1.3266225098986,-1.1986772080565,-1.4262313072487
331,6,"کیفیت تصویرش عالی صداش مشکل تعریفایی میتونم گوشی باطری قوی روزو نصف برام کار میکنه",2,1,3,3,2,2,5,3,-1.3781138766862,-1.274172936341,-1.3544228968151,-1.3158791347632,-1.2540333199791,-1.4446965078947
332,6,"اهل بازی نیستم وگرنه مطمئن اگه سره سرتون توی گوشیه نگه میداره نظر شارژ نگران نباشید",2,1,3,3,2,2,5,3,-1.4159035776528,-1.3080352237466,-1.3728694101408,-1.3363351126943,-1.279931755933,-1.4682972383416
333,6,"دوربینش عالیه توی یکم ضعیفه بازم خوبه",2,1,3,3,2,2,5,3,-1.4008785220297,-1.3051248660257,-1.3588233398902,-1.3134839531792,-1.3010260792169,-1.4754020592331
334,6,"دوربین سلفی خوبه",2,1,3,3,2,2,5,3,-1.3906243858307,-1.3194169917023,-1.3597110564957,-1.3014643696382,-1.3075655397503,-1.4738429211466
336,6,"درجه آخر سرعت خوبی داره نگران نباشید",2,1,3,3,2,2,5,3,-1.3961341040074,-1.2600566749696,-1.3184494627389,-1.3162383828089,-1.2827446340356,-1.437059223215
337,6,"هنگ نمیکنه",2,1,3,3,2,2,5,3,-1.4336286382847,-1.4016492335891,-1.4454393733464,-1.3800699482044,-1.3206697001532,-1.5138841227867
340,6,"گوشی خوبیه هواوی متنفرم",1,0,4,3,4,4,3,2,-1.380316839992,-1.3334528558271,-1.3669457653015,-1.350834682012,-1.3316586627855,-1.5154622959256
341,6,"رنگ مشکی گوشی موجود حاضرم بخرم وگرنه هیچی",1,0,4,3,4,4,3,2,-1.395742964272,-1.2554766622299,-1.3116802347757,-1.2605613421062,-1.2895877133307,-1.4561992892626
342,6,"سلام خدمت دوستان",1,8,5,4,5,5,5,4,-1.4844389394322,-1.3792188098909,-1.4281530904959,-1.3966991724414,-1.3598685198421,-1.5022754766058
344,6,"آنچنان دوستان کیفیت ساخت حرف میزنن دهن سوزی",1,8,5,4,5,5,5,4,-1.3241071994561,-1.2785673581231,-1.2461196874066,-1.1924169670496,-1.2566501153193,-1.4487404142957
345,6,"سامسنگ نوت سامسونگ پلاستیکه جرات میگم گوشیه",1,8,5,4,5,5,5,4,-1.3815970130422,-1.3038877061043,-1.3535236626995,-1.2601861609405,-1.2781719676337,-1.4658779785685
